#  #1, #2, #3
4.17,215306296307.91,10062.19
4.48,202995205333.54,10039.08
5.47,202551330789.67,10002.32
4.56,211773006833.50,10096.07
5.31,204637488345.56,10071.10
5.15,202089600252.55,10088.46
4.73,208604618837.03,10098.17
4.39,217353551134.35,10039.10
4.71,219127160158.96,10037.23
4.71,217656670424.20,10092.98
4.23,205093631002.30,10064.49
4.20,204017939854.00,10018.90
5.37,203065525419.84,10085.79
5.55,213300156452.13,10045.72
5.83,203467405005.30,10049.60
6.29,202002812050.85,10060.73
5.76,212685578837.77,10033.42
6.10,212276976131.96,10050.96
5.55,213363525767.42,10041.02
5.28,219955163558.89,10007.21
4.71,206368062273.64,10024.93
5.73,202909651095.33,10083.53
5.12,201361782008.13,10065.32
4.41,210737050301.19,10040.89
5.60,200880180181.14,10018.02
5.21,202411858815.52,10043.37
5.83,212301270289.53,10003.02
4.87,210671685612.16,10057.37
4.61,214552831745.46,10077.10
5.14,217811745354.43,10057.62
4.72,206005022479.77,10016.33
5.31,217601834951.52,10066.62
5.29,211435198247.98,10009.25
5.10,210169064277.65,10050.37
4.68,208795639090.99,10015.24
4.87,206951890712.49,10035.17
5.21,212425024871.47,10084.47
4.61,203602204501.07,10056.52
5.12,205566157419.98,10074.45
5.43,214861890987.14,10034.94
3.98,209313448306.36,10082.80
5.57,213869257353.77,10023.25
4.62,207001190361.37,10027.94
5.02,209367874553.25,10027.55
4.16,210817599542.11,10065.31
5.23,203273079571.24,10069.54
4.68,204906827268.33,10034.05
4.48,212306905909.09,10092.32
5.69,206783229805.15,10074.34
5.23,209038925869.44,10008.19
4.96,201108579927.04,10078.77
4.95,210396049541.85,10070.40
5.41,200864657548.12,10060.69
5.93,218558038598.06,10017.07
4.31,205353411590.98,10099.59
5.46,205054999710.19,10079.49
5.17,218816115975.53,10088.03
5.36,204668516179.74,10084.72
5.13,205373721634.28,10051.92
4.58,204527712731.84,10000.47
4.66,219509045495.95,10022.54
4.93,206255769594.99,10036.08
4.79,216424976969.01,10057.77
5.39,210921869939.82,10084.71
5.62,214246989711.57,10028.71
5.89,218546945783.14,10010.86
6.06,218979457713.91,10069.72
5.15,204905789712.86,10014.21
4.13,217540159149.49,10072.38
5.19,205393242478.62,10050.61
5.22,201912265890.27,10019.80
4.16,201049835809.55,10079.62
4.96,216482942630.34,10053.81
3.57,213709136013.66,10062.31
5.88,212254276019.68,10097.13
4.78,215736780472.40,10086.71
5.72,208137781491.31,10052.26
5.40,213675137839.48,10029.38
5.53,205518815747.36,10090.29
5.18,210569667989.36,10022.64
4.64,200589404986.02,10018.96
3.97,219115998218.76,10089.50
4.80,204175155213.14,10014.24
4.48,207956731511.10,10065.73
4.64,202699137946.82,10070.12
3.72,213576226670.02,10062.49
3.63,202700853688.48,10095.08
4.90,211965490117.15,10088.61
4.65,203956875975.32,10059.37
5.15,219110108476.83,10098.91
5.04,218745800093.72,10096.62
4.94,200812908615.79,10027.14
4.72,210893889212.68,10095.26
5.49,219392688671.41,10044.96
5.38,211071047772.59,10037.92
5.80,200106782932.36,10022.78
4.73,217564232217.60,10004.14
3.89,204151256282.57,10077.16
4.96,211829737418.51,10063.68
5.25,213168250815.95,10084.83
5.73,214862913109.80,10055.13
4.87,211252927378.62,10004.26
5.61,209744748855.30,10098.39
5.00,206719943203.88,10072.20
4.51,207359433374.55,10083.86
4.54,207928244631.48,10036.88
4.90,200729582953.64,10067.72
4.97,212775144177.53,10092.74
4.58,200958302867.16,10017.90
5.08,213795581102.98,10036.84
5.52,204557162699.86,10041.81
4.62,202440020412.11,10078.32
5.07,200415454158.40,10015.84
5.45,200710512010.56,10095.31
5.48,213107271333.95,10030.47
4.95,203995632388.36,10012.99
4.45,201735002920.76,10041.21
5.22,208846729918.63,10070.77
4.73,217256192495.73,10085.23
4.93,201592231306.06,10057.89
4.56,206151905608.71,10048.68
5.60,208485293091.67,10079.90
5.50,205121434029.35,10031.89
4.39,215956532325.00,10013.59
5.35,209483100774.01,10011.10
5.50,211282006018.93,10058.88
4.74,216772487302.55,10060.68
5.50,217609248968.45,10098.74
4.73,203162736194.80,10087.16
4.73,218934790087.38,10017.31
4.93,204278055281.13,10077.67
4.82,213940540371.35,10089.83
5.95,201475203537.32,10065.88
5.27,200227513379.90,10050.69
4.61,216698013607.72,10002.65
5.34,218682825048.93,10072.17
4.39,217525074771.00,10065.67
4.94,217231168763.62,10036.26
5.08,213454101675.54,10013.85
5.44,215583917967.63,10010.43
4.84,205318664969.21,10099.18
4.82,204399565572.81,10033.18
5.28,217464629342.51,10056.38
5.21,204722583461.60,10073.82
4.90,211436089628.01,10093.13
4.35,203637996249.88,10015.99
3.96,206582550984.59,10083.64
5.45,219463969046.66,10034.73
5.13,208091827007.43,10058.57
5.20,211842632468.80,10095.28
5.33,201126404705.09,10010.35
4.42,206924126348.42,10011.81
4.71,204876044032.97,10091.25
5.38,212401148022.21,10047.91
5.09,207945724019.46,10030.52
5.27,206444018247.70,10044.73
4.72,209485529793.12,10065.81
4.64,210508212975.82,10086.88
5.55,211637933249.57,10039.03
3.97,211439425187.55,10028.33
4.51,205531454994.81,10024.57
4.54,201645223994.08,10062.38
5.07,213042456298.25,10058.62
4.54,212433124991.64,10052.81
5.31,215626996943.43,10049.43
5.44,204745024658.03,10006.79
4.65,211730203533.36,10074.18
4.72,204310127446.98,10084.52
5.57,210432642910.99,10017.05
4.43,204982835749.58,10045.58
4.28,211681197346.82,10050.06
5.03,206643201935.91,10041.34
5.54,200970870019.17,10044.86
4.38,214449130073.25,10061.67
5.22,207602160563.17,10098.42
4.16,214285642992.57,10092.81
5.15,214746066339.16,10061.83
5.09,214092166953.48,10091.41
5.27,205610688744.92,10045.02
4.49,201670199854.81,10096.92
4.83,200633034526.16,10004.46
4.82,215716718785.96,10085.18
5.76,208256310109.60,10084.92
5.23,205103122926.19,10043.42
4.67,210891028195.80,10006.55
5.66,216159328180.56,10006.09
4.07,203545059383.40,10037.68
4.61,204049275816.98,10040.24
4.10,203829892178.03,10038.51
4.40,219039062737.51,10034.43
4.82,202172530647.92,10007.17
5.22,204595777794.16,10043.78
4.83,213500689575.25,10076.21
4.16,219287570924.86,10011.12
5.07,201450302112.25,10015.12
4.81,201496853988.42,10040.98
4.28,213050893604.08,10000.00
5.51,208597119506.44,10055.47
3.97,215466039729.76,10014.76
4.96,204398278514.56,10059.61
5.93,219589717932.21,10009.48
5.23,206802798837.59,10063.06
5.90,216412963702.44,10082.10
4.46,211652310236.52,10063.29
5.26,210164139376.05,10072.17
5.07,204732534684.69,10016.45
4.73,204829020802.35,10008.05
5.26,200449529316.57,10094.79
5.09,201408467566.99,10091.76
4.40,201058993151.07,10050.27
4.74,214900186881.67,10067.43
5.21,214907315878.51,10023.03
4.45,208630408333.34,10063.49
5.36,213293206744.03,10086.44
5.50,205219433705.36,10033.39
3.76,200778420311.42,10071.05
4.93,211706693711.00,10004.69
5.18,204576979173.43,10085.49
4.88,204007127944.74,10051.44
4.22,202268270810.42,10029.44
4.44,212109181964.79,10098.96
5.10,216389144440.33,10031.11
5.31,215073931072.24,10004.76
5.64,219311255040.98,10091.19
4.70,207637214397.34,10044.87
5.61,202479579021.88,10012.85
5.53,211104073496.61,10010.42
5.09,219573324459.29,10095.04
4.82,213624855126.93,10092.05
4.58,217918787974.94,10093.42
5.39,205650351133.69,10078.32
5.53,201243665270.59,10035.75
4.97,200481050063.03,10088.59
5.25,205534457049.82,10063.52
4.91,205385151617.20,10078.22
5.08,205386240981.47,10005.84
5.70,208798827170.90,10097.85
4.62,209660211325.36,10017.75
5.71,217629157217.19,10072.53
5.09,217995858114.33,10003.19
4.67,218698452347.82,10072.05
4.39,202990304059.51,10098.00
5.38,213222379668.72,10091.77
5.03,211423098600.08,10033.24
4.70,200761695229.15,10005.93
4.89,206579813659.03,10024.21
4.90,207959096132.44,10084.69
4.02,201194807129.67,10022.11
4.55,217076009204.58,10033.18
4.47,216493122739.18,10084.50
5.53,217681581101.52,10088.84
5.09,201453488188.99,10097.73
4.91,211934327426.51,10003.04
4.62,214206748429.74,10092.85
4.20,207543533740.89,10021.20
5.30,212391324542.56,10042.74
4.22,208635542032.17,10077.24
5.70,203678654006.76,10095.19
5.17,215063400993.73,10064.66
5.49,212956235894.93,10000.15
5.83,212822540978.16,10041.47
5.09,217157470830.29,10057.25
5.03,203039047011.84,10026.62
4.92,219337104403.10,10063.95
5.77,219792332482.76,10081.79
4.62,208791043556.55,10087.15
5.09,212433437500.87,10032.80
5.18,207826664070.93,10007.61
4.53,215218149927.78,10045.26
4.19,203158347914.60,10070.08
4.72,212531151773.05,10034.21
4.48,215751532983.92,10022.23
4.24,209556264031.18,10066.96
5.23,217841634718.84,10036.72
5.56,210839582521.55,10002.50
4.69,207274742215.33,10040.00
5.60,214055129137.70,10005.96
5.02,210495630895.84,10094.67
4.29,217939724662.49,10028.16
4.83,200773407408.92,10023.31
6.14,202998434242.13,10042.29
5.23,209943082397.10,10069.98
5.71,215391970137.40,10055.07
4.43,213685934567.50,10066.53
5.34,215932674486.64,10014.89
5.32,210818797543.91,10085.95
4.19,209978092199.16,10076.22
4.86,211424418631.34,10099.22
5.77,213746925135.93,10013.01
4.83,214312932102.59,10022.29
5.18,217475740281.92,10020.77
4.50,214838401779.97,10060.27
4.39,205134390273.28,10092.51
5.25,219825055627.19,10069.83
5.61,207126117999.54,10081.74
4.14,217397891669.36,10028.97
5.15,213515107885.67,10081.39
4.44,204225444729.47,10067.69
4.60,215507937269.35,10021.21
4.73,216028319595.38,10022.00
5.66,215431497037.30,10058.08
4.87,201956910827.11,10022.39
5.35,217921030203.92,10086.58
4.55,200078476214.64,10012.61
5.49,211947646225.53,10025.00
5.87,211144325129.43,10055.20
5.09,207048132834.08,10006.89
4.66,204460332470.67,10092.98
4.68,201082936088.66,10041.21
5.54,200262274955.82,10070.00
5.42,207313773972.27,10000.55
4.79,209705833024.14,10058.71
5.02,208599901824.72,10056.54
4.96,200698050827.91,10044.07
5.38,219578919589.35,10099.63
4.16,213228133224.20,10033.62
4.87,203271315760.63,10039.08
4.47,214411345656.42,10086.25
4.97,202432226563.87,10020.87
4.05,206755606273.65,10075.17
5.05,218158996571.30,10007.83
6.18,203252286350.44,10016.70
5.15,201712482233.84,10071.21
4.43,206334321416.82,10063.12
4.51,215183460327.92,10007.55
5.28,212348265248.83,10016.01
4.58,210893185151.44,10052.96
5.16,207233610151.10,10025.24
5.20,214814849097.54,10036.54
5.07,219543190276.59,10088.61
4.96,209360238696.40,10050.33
4.93,200499722693.50,10005.89
5.20,207766334220.81,10049.22
5.95,202841772487.44,10093.04
5.11,213067192637.74,10033.43
4.32,214829055133.05,10073.63
4.67,217410720375.48,10008.63
5.33,216007889748.18,10077.58
5.37,203548246602.86,10069.59
4.36,216179427866.78,10077.60
5.39,206525317532.14,10063.69
4.20,213171485822.78,10034.90
5.41,217513088711.04,10030.67
5.19,212531959425.71,10038.95
5.05,209240983484.04,10039.59
4.54,214103214093.15,10090.14
4.93,213596904343.68,10019.11
5.74,204829919433.44,10092.48
4.89,201763300051.64,10048.12
4.37,219340408899.57,10012.00
5.36,213631454075.63,10000.41
5.21,216818578408.65,10029.99
5.31,209807126279.28,10006.92
6.02,207870654804.13,10001.85
4.91,218829717982.52,10058.25
5.00,211609558370.51,10038.30
4.54,202371465366.07,10051.08
5.01,212056923448.73,10030.97
4.38,219595258690.83,10098.55
5.05,207610820611.08,10037.96
4.50,202686276237.04,10012.45
6.21,208301868949.53,10013.96
4.38,212225939879.80,10090.95
4.95,205370974312.68,10009.98
4.80,218469627503.31,10075.04
4.26,217896584274.63,10009.99
4.43,211473912785.51,10002.35
4.73,213650774029.41,10014.82
4.54,205977770391.61,10060.07
5.17,202454461201.56,10093.18
5.45,218342734261.99,10042.75
4.47,201250013189.69,10067.57
4.47,200823358768.27,10069.25
4.64,213179948901.44,10017.93
4.40,217301599369.10,10029.14
4.43,201587479069.47,10082.91
5.11,212979001326.72,10019.08
4.97,212955798140.89,10084.34
5.32,204782601302.24,10092.87
4.82,211484288185.72,10034.85
4.59,202320758640.23,10003.56
5.87,218785536400.72,10086.80
5.22,218688162067.17,10035.11
4.77,219654368257.14,10030.57
5.33,212934134326.64,10086.70
4.95,211368925959.34,10077.40
6.29,201658039907.32,10089.10
4.73,200276318765.76,10081.11
4.37,208882508176.78,10093.30
4.70,204082628727.22,10075.21
4.60,217020151381.96,10028.09
4.92,203161383443.18,10095.97
4.10,218767882845.89,10070.19
4.70,207235875944.09,10097.72
5.63,209940960290.17,10095.33
5.47,202476733678.78,10023.99
4.61,214528091477.78,10083.24
4.57,219219782320.05,10081.72
4.58,200181373906.18,10023.40
4.66,218385819134.52,10067.89
4.63,212618472704.94,10055.90
4.35,214066358197.95,10043.82
5.22,205098332892.40,10002.61
5.55,219889484761.53,10094.59
4.48,218666562343.64,10012.25
4.05,202833954599.91,10079.42
5.15,211313103063.93,10087.74
4.92,208129109767.90,10054.57
4.90,216757806055.14,10074.76
4.73,215833278941.38,10090.42
4.37,203917336134.59,10018.53
4.95,217696490946.55,10039.67
5.26,219122047905.92,10015.05
5.14,212273169102.71,10057.05
5.11,200031885280.29,10031.87
4.48,219267267493.88,10036.96
4.81,212833455029.06,10091.02
4.29,207646264971.45,10018.73
4.11,215539471210.57,10005.89
3.91,211986400031.13,10014.18
4.38,210492677686.29,10015.62
5.04,209010014321.82,10021.41
4.73,210229091497.72,10090.16
4.17,219429620201.22,10018.44
5.03,208677740571.79,10029.11
4.95,214484735394.34,10009.33
5.78,212748487810.74,10087.20
5.19,213391540934.00,10013.83
5.53,213106013294.91,10083.59
4.27,219226132657.19,10060.45
4.82,213991872768.15,10087.89
4.62,200919737297.05,10026.06
4.81,206602221126.81,10025.33
4.68,204153433756.31,10057.95
5.01,206645253580.49,10099.68
4.87,215381161860.53,10099.90
4.54,205857994029.44,10051.26
5.05,211012319298.54,10031.06
4.70,219310887895.39,10015.21
5.20,211020929676.74,10098.58
5.57,216358414412.82,10017.63
5.18,215966741173.07,10055.20
4.97,209984879254.55,10016.55
4.87,209023325266.44,10081.78
4.33,218924967277.73,10016.18
5.20,214081894785.86,10005.48
5.19,209952688073.64,10029.17
5.58,211466595235.23,10068.28
5.44,206863327582.31,10063.95
5.57,213353599822.18,10022.63
4.51,219496499772.69,10067.85
4.80,200277391473.38,10010.14
5.81,216379386518.67,10076.53
4.66,204537978941.58,10009.19
4.49,211216966974.36,10057.89
5.50,212631754594.69,10055.82
4.33,211986794871.01,10095.98
5.04,205702020396.71,10026.19
4.22,204654692426.31,10033.36
5.03,200023457073.23,10093.68
5.46,208775337286.95,10000.21
4.65,219668990139.90,10021.40
5.43,206900745923.77,10033.96
4.87,219931284557.59,10034.90
4.80,219625608068.80,10066.41
4.67,211351639343.74,10094.16
5.07,207796176288.70,10021.11
4.71,215866216459.35,10035.14
5.14,201950432323.28,10000.03
5.41,213144187869.34,10042.25
3.85,208090270240.61,10085.87
5.12,217696146890.47,10005.42
4.17,211201622113.17,10077.50
4.46,210287867963.40,10049.23
4.99,200950030214.92,10047.01
5.05,202570879506.41,10076.79
4.51,217427325549.63,10053.19
5.51,204673371299.35,10097.95
5.29,214993096512.97,10049.14
5.05,219285752308.58,10029.59
5.10,208257183806.95,10008.49
4.80,209170530315.09,10043.28
5.35,212868624223.69,10009.35
5.65,218966877635.84,10092.68
5.33,202249123965.88,10034.18
4.75,214112363493.69,10092.11
4.94,219302086782.60,10074.83
5.38,212970731319.14,10027.38
5.70,217027929731.21,10028.22
4.36,217032746592.75,10096.45
4.58,218783182639.94,10021.93
4.61,208943206677.53,10001.44
6.15,209596705232.74,10087.24
5.19,207884961503.16,10042.75
5.38,212773374644.93,10047.71
6.12,209678347192.63,10016.06
4.74,219269151492.82,10002.32
5.83,212087720146.77,10098.97
4.43,208377370824.38,10065.18
4.33,218491899352.53,10026.06
3.98,210954026238.41,10019.27
5.20,204777900844.48,10083.57
6.67,218846805995.55,10033.33
5.26,217364164349.23,10050.34
5.29,207640585772.78,10054.20
5.18,217425976664.06,10046.76
3.78,201157801882.71,10028.17
5.22,219614075861.07,10064.25
5.09,215930442780.66,10038.58
5.05,203787424876.96,10079.31
5.00,218244105134.78,10000.57
5.04,213813570091.51,10002.22
4.81,219934091759.75,10099.24
5.52,211060953780.04,10003.58
5.71,201639516203.35,10016.97
6.04,217174223357.45,10054.91
5.16,215899049824.40,10012.83
4.96,205174619115.98,10037.41
4.83,207538036898.40,10094.15
5.09,207065660787.04,10077.92
5.51,211553690174.31,10007.77
5.08,202939547631.59,10060.34
5.32,203977965236.42,10071.19
4.75,216924061214.62,10072.24
4.50,208910477698.49,10058.47
5.14,213322684929.75,10008.73
5.09,212189697213.48,10014.29
4.87,209407357922.22,10035.19
4.64,218803749404.35,10023.13
4.39,203472358044.45,10044.35
5.07,200804657766.08,10078.78
5.25,206113789989.12,10066.03
4.05,210805217752.20,10099.05
4.39,206103241693.54,10064.80
4.87,212096716966.36,10076.72
4.50,205871854322.08,10025.89
4.98,209789629203.82,10030.50
4.90,213746977296.09,10088.03
5.33,216938343030.53,10096.85
5.56,208143162705.35,10018.11
5.17,201088705157.55,10011.24
4.89,200191046434.89,10085.82
5.86,215150601181.53,10095.65
4.17,204624096055.13,10040.39
5.70,219286986474.95,10083.95
5.57,206925383869.39,10032.16
4.72,217070695924.28,10089.05
4.73,202455563420.94,10086.53
5.41,219500274316.83,10062.80
5.33,212089155415.62,10054.83
5.38,218427893666.02,10022.60
4.97,218965126380.37,10082.99
4.97,209272363511.61,10062.47
5.27,215727595018.98,10097.66
3.83,203323846292.20,10095.95
5.42,213017626310.01,10010.19
4.47,207016249408.33,10010.57
4.70,202196363343.64,10019.02
5.17,213503869282.73,10076.48
5.02,215514113357.97,10097.31
5.17,205400770400.49,10047.10
5.26,204491955715.41,10047.07
4.65,206293189166.27,10059.78
5.08,206294285411.96,10026.26
4.97,209213192325.46,10046.02
5.49,200026715997.21,10034.03
4.49,200690849033.01,10069.75
4.68,205032846167.27,10051.97
4.50,206136636969.72,10080.14
5.35,219642692826.32,10066.88
5.83,217609006534.75,10001.97
4.96,202043007797.94,10060.30
5.03,216816122337.61,10016.04
4.66,214774993397.90,10099.96
6.04,207947753556.91,10085.46
5.24,219345122191.28,10001.55
4.87,214375560046.12,10048.88
5.91,206603722357.09,10019.01
